id,label,type,primaryCategory,allCategories,country,city,nodeDescription,startDate,endDate,latitude,longitude,SIC,url
36736R,Gasstroymontaj,Company,Construction,Construction;Services;Construction;,Bulgaria,Sofia,,,,42.6977211,23.3225964,1623,
76100F,Research Inst of Gas Discharge,Company,Manufacturing,Manufacturing;Services;,Russian Fed,,,,,64.6863136,97.7453061,3824,
82586R,Sidermar di Navigazione SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Genova,,,,44.40726,8.9338624,4412,
52637C,Lenzing Technik GmbH & Co KG,Company,Services,Services;,Austria,Lenzing,,,,47.9733296,13.6049039,8711,
48665T,Kazakhstan Pipeline Ventures,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Kazakhstan,,,1992-07-24,,47.2286086,65.2093197,4923,
05882X,Baltic Navagation Co,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,,,1993-02-10,,64.6863136,97.7453061,4412,
03759F,Apichem SpA,Company,Manufacturing,Manufacturing;Manufacturing;Manufacturing;,Italy,Mussolente,,,,45.7789522,11.8012715,2819,
80404W,Sattarhan Engineering,Company,Manufacturing,Manufacturing;,Azerbaijan,Baku,,,,40.3754289,49.8328549,3533,
39850Y,Grimaldi Group SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Finance, Insurance, And Real Estate;",Italy,Palermo,,,,38.11127,13.3534422,4412,
39850K,Grimaldi Compagnia,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Naples,,,,40.8359336,14.2487826,4412,
46769N,OGK-1,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Moscow,,,,55.7516335,37.6187042,4911,
81499A,Sevmash,Company,Manufacturing,Services;Manufacturing;Manufacturing;,Russian Fed,Severodvinsk,,,,64.5633236,39.8243248,3731,
63280A,Anel Enerji Elektrik Uretim,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Manufacturing;Services;Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Turkey,Istanbul,,,,41.0096334,28.9651646,4911,
75374X,Progresstech LTD,Company,Services,Services;,Russian Fed,Moscow,,,,55.7516335,37.6187042,8711,
71411P,Perm Nefteorgsintec Assn,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,,,1993-02-10,,64.6863136,97.7453061,4412,
90937Y,United Arab Stevedoring Co,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Egypt,Alexandria,,,,31.1990035,29.8943785,4412,
74943R,RDS Securities(Raggio di Sole),Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;",Italy,,,,,42.6384261,12.674297,6211,
68166P,Olympic Shipping,Company,Manufacturing,Manufacturing;,Greece,,,,,39.000041,21.9999569,3731,
37840P,Global Yatirim Holding AS,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Finance, Insurance, And Real Estate;Finance, Insurance, And Real Estate;Transportation, Communications, Electric, Gas, And Sanitary Services;Finance, Insurance, And Real Estate;Finance, Insurance, And Real Estate;Finance, Insurance, And Real Estate;Transportation, Communications, Electric, Gas, And Sanitary Services;Finance, Insurance, And Real Estate;Transportation, Communications, Electric, Gas, And Sanitary Services;",Turkey,Istanbul,,,,41.0096334,28.9651646,4911,
10007R,Borzen doo,Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;",Slovenia,Ljubljana,,,,46.049865,14.5068921,6211,
70503I,Peat Enterprises Co,Company,Manufacturing,Manufacturing;Manufacturing;,Czech Republic,,,,,49.8167003,15.4749544,2819,
285288,Electrochemical Inds(Frutarom),Company,Manufacturing,Manufacturing;,Israel,"Acre,Haifa",,,,32.866667,35.05,2819,
30673C,Energetika Ljubljana doo,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Slovenia,Ljubljana,,2011-12-09,,46.049865,14.5068921,4911,
46668A,Kazokhoil(Kazakhstan),Company,Mining,Mining;,Kazakhstan,,,1999-06-17,,47.2286086,65.2093197,1382,
98426K,YUKSI,Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
44692W,OSK,Company,Manufacturing,"Manufacturing;Manufacturing;Finance, Insurance, And Real Estate;",Russian Fed,Saint Petersburg,,,,59.9393657,30.3153628,3731,
04677N,Ates Medica Device Srl,Company,Manufacturing,Services;Services;Manufacturing;,Italy,Verona,,,,45.4384958,10.9924122,3823,
71791N,Petromar Resources SA,Company,Mining,Mining;Mining;Mining;,Romania,Constanta,,,,44.1724166,28.6208196629799,1311,
90170W,Uljanik dd,Company,Manufacturing,Manufacturing;,Croatia,Pula,,2008-07-22,,44.868823,13.8461349,3731,
52729F,Leumi Investment Bankers Ltd,Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;",Israel,Tel Aviv,,,,32.0804808,34.7805274,6211,
91603Z,BioGazEnergoStroy,Company,Construction,Construction;Construction;Construction;,Russian Fed,Moscow,,,,55.7516335,37.6187042,1623,
71643H,Petrimex,Company,Manufacturing,Manufacturing;Manufacturing;,Czech Republic,Bratislava,,,,49.1686623,16.6231418,2819,
90015V,Turkmenneft,Company,Mining,Mining;,Turkmenistan,,,1999-11-01,,39.3763807,59.3924609,1311,
68222L,Omya Gummern,Company,Mining,Mining;,Austria,,,,,47.2000338,13.199959,1311,
46527F,Italchem Ayalon Ltd,Company,Manufacturing,Manufacturing;Services;Manufacturing;Manufacturing;,Israel,,,,,30.8760272,35.0015196,2819,
29331R,Enichem Synthesis,Company,Manufacturing,Manufacturing;Manufacturing;,Italy,Milan,,,,45.4667971,9.1904984,2819,
29296Z,GP NAEK Enerrhoatom,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Ukraine,Kiev,,,,50.4501071,30.5240501,4911,
36815M,GEKh,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Moscow,,,,55.7516335,37.6187042,4911,
44630C,Iskra-Avigaz,Company,Services,Services;,Russian Fed,Perm,,,,58.0149643,56.2467244,8711,
93635L,Versalis SpA,Company,Manufacturing,Manufacturing;Manufacturing;,Italy,San Donato Milanese,,,,45.41807,9.27165,2819,
12705X,Caboto Holding SpA(Pirelli),Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;",Italy,Milan,,,,45.4667971,9.1904984,6211,
29373F,Entek Elektrik Uretimi AS,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Turkey,Kartepe-Kocaeli,,,,40.692493,30.0364545,4911,
56273C,Mandressi SRL,Company,Services,Services;,Italy,Milan,,,,45.4667971,9.1904984,8711,
06705X,Baran Group Ltd,Company,Services,Services;Services;,Israel,Beit-Dagan,,,,32.0041846,34.8185213,8711,
70975F,Penzagazifikatsiya,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Penza,,,,53.2,45.0,4923,
62976T,Nagyalfoldi(Hungary),Company,Mining,Mining;,Hungary,,,,,47.1817585,19.5060937,1311,
62976W,Naftgaran Engineesring Service,Company,Mining,Mining;,Iran,,,,,32.9407496,52.9471344,1381,
71852A,Phillips Petroleum Co North,Company,Mining,Mining;,Egypt,,,1992-02-06,,26.2540493,29.2675469,1311,
12769P,Caffaro Srl,Company,Manufacturing,Manufacturing;Manufacturing;,Italy,Torviscosa,,,,45.822216,13.276933,2819,
21075I,Administratia Porturilor,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Romania,Constanta,,,,44.1724166,28.6208196629799,4412,
88552Z,Thrace Basin Natural Gas,Company,Mining,Mining;Mining;Mining;,Turkey,Ankara,,2008-04-07,,39.9220794,32.853758,1311,
88017Q,Technoplast McD Industrial,Company,Manufacturing,Manufacturing;Manufacturing;,Hungary,,,,,47.1817585,19.5060937,3569,
910921,OMZ,Company,Manufacturing,"Manufacturing;Manufacturing;Manufacturing;Manufacturing;Manufacturing;Manufacturing;Manufacturing;Manufacturing;Manufacturing;Finance, Insurance, And Real Estate;Manufacturing;",Russian Fed,Moscow,,,,55.7516335,37.6187042,3569,
29265W,Enel SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Rome,,2000-08-02,,41.8935085,12.4825526,4911,
2E4044,AIRTECHSERVICES CORP,Company,Services,Services;,Azerbaijan,,,,,40.3936294,47.7872508,8711,
28520Y,Elektroprivreda Srbije(Serbia),Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Serbia,,,,,44.1534121,20.55144,4911,
67246M,Notos doo,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Serbia,Belgrade,,,,44.8178787,20.4568089,4911,
15349X,Central Fuel Caspian Sea Ltd,Company,Mining,Mining;,Azerbaijan,,,1998-07-21,,40.3936294,47.7872508,1311,
04623T,Aster Associate Termoimpianti,Company,Services,Services;,Italy,Milano,,,,45.4667971,9.1904984,8711,
69322L,PBS Brno,Company,Services,Services;,Czech Republic,,,1997-04-04,,49.8167003,15.4749544,8711,
92975X,VNIIGAS,Company,Mining,Mining;Services;,Russian Fed,,,,,64.6863136,97.7453061,1382,
92857B,Voest-Alpine Industrieanlagen,Company,Services,Services;Construction;Construction;Construction;Manufacturing;,Austria,Linz,,,,48.3059078,14.286198,8711,
24985T,Derrick Holdings,Company,Manufacturing,Manufacturing;,Russian Fed,,,,,64.6863136,97.7453061,3731,
47087M,Jantech,Company,Services,Services;,Italy,,,,,42.6384261,12.674297,8711,
78413E,SEMP Electro-Mechanical Works,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,,,,,64.6863136,97.7453061,4911,
49373K,JSC Khimprom,Company,Manufacturing,Manufacturing;Manufacturing;Manufacturing;,Russian Fed,Moscow,,,,55.7516335,37.6187042,2819,
49373C,Khabarovsk and Komsomolsk-na,Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
50027C,OAO Komineft,Company,Mining,Mining;Mining;Mining;,Russian Fed,Komi,,1992-06-25,,63.9881421,54.3326073,1311,
29034M,Elton Chemicals SA,Company,Manufacturing,Manufacturing;Manufacturing;Manufacturing;,Greece,,,,,39.000041,21.9999569,2819,
65651L,Norsi-Oil(Russia),Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
29603F,Ersan Petrol Sanayii AS,Company,Mining,Mining;,Turkey,,,,,38.9597594,34.9249653,1311,
28237J,Egyptian Petrochemicals Co,Company,Mining,Manufacturing;Manufacturing;Mining;,Egypt,,,,,26.2540493,29.2675469,1311,
30260Z,FBM-Hudson Italiana SpA,Company,Manufacturing,Manufacturing;,Italy,"Terno D Isola, Bergamo",,,,,,3533,
98956F,Zim Shipping,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Israel,,,,,30.8760272,35.0015196,4412,
74651P,PugliaEnergy,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,,,2006-11-13,,42.6384261,12.674297,4911,
74349Y,Property Management Committee,Company,Mining,Mining;Mining;,Russian Fed,,,1995-01-01,,64.6863136,97.7453061,1311,
91941F,Valiexchimp SLR,Company,Mining,Mining;Mining;Mining;,Moldova,,,,,47.286747,28.5110236,1311,
49269Q,KER Ltd,Company,Services,Services;,Russian Fed,,,,,64.6863136,97.7453061,8711,
82576P,Sibenergomash OJSC,Company,Manufacturing,Manufacturing;Manufacturing;Manufacturing;,Russian Fed,,,,,64.6863136,97.7453061,3443,
20083M,Societatea Comerciala,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Romania,Targu Jiu,,,,45.046411,23.2807825428323,4911,
55426N,Mac Petroleum,Company,Mining,Mining;,Macedonia,,,,,41.6171214,21.7168387,1311,
67255Q,TKZ Krasnyi Kotel'shchik,Company,Manufacturing,Manufacturing;Manufacturing;Wholesale Trade;,Russian Fed,Taganrog,,,,47.2136896,38.903365,3443,
25809A,Dor Energy Ltd,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Israel,,,,,30.8760272,35.0015196,4922,
44554H,Hungarian Vilati Automation,Company,Manufacturing,Manufacturing;,Hungary,Budapest,,,,47.4983815,19.0404707,3823,
44554U,OKGT,Company,Mining,Mining;,Hungary,,,,,47.1817585,19.5060937,1311,
13791Q,Cantieri Navali Valdettaro,Company,Manufacturing,Manufacturing;,Italy,,,,,42.6384261,12.674297,3731,
60488N,Misr Petrol Co,Company,Mining,Mining;,Egypt,,,,,26.2540493,29.2675469,1311,
60488Z,Egyptian Electricity Holding,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Egypt,Cairo,,2007-12-03,,30.0488185,31.2436663,4911,
00095V,"ACT(Agip SpA,Chevron,Texaco)",Company,Mining,Mining;,Italy,"Raffadali, Agrigento",,,,37.40364,13.533057,1311,
0A4878,Caspian Drilling Co Ltd,Company,Mining,Mining;Mining;Mining;,Azerbaijan,Caspian,,2012-11-13,,40.37526755,49.8927634720012,1311,
36474W,Ganz Hunslet Rt,Company,Services,Services;,Hungary,,,,,47.1817585,19.5060937,8711,
87809P,Terna SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Roma,,,,41.8935085,12.4825526,4911,
98687X,AKFEL Group AS,Company,Services,Services;Services;,Turkey,"Camlica Uskudar, Istanbul",,,,41.0081837,29.0483474885253,8711,
92252F,Vemer Elettronica Spa,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,,,,,42.6384261,12.674297,4911,
01091A,CNPC - AMG,Company,Mining,Mining;Mining;Mining;,Kazakhstan,Aktobe,,1995-04-17,,50.2796448,57.2124606,1311,
91813L,Uzbek Ministry of Power and,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Uzbekistan,,,,,41.32373,63.9528098,4911,
33770T,fischer+bhm INGENIEURE,Company,Services,Services;Services;,Austria,,,,,47.2000338,13.199959,8711,
68389P,Optrotech Ltd,Company,Manufacturing,Manufacturing;Wholesale Trade;,Israel,Yavne,,,,31.8761804,34.7380919,3823,
72626P,Repsol Exploracion Egipto SA,Company,Mining,Mining;,Egypt,,,1994-06-27,,26.2540493,29.2675469,1311,
83410P,Sol SpA,Company,Mining,Mining;Mining;,Italy,Monza,,1993-03-12,,45.5834418,9.2735257,1311,
78427M,SIR SpA(Maraldi),Company,Manufacturing,Manufacturing;Manufacturing;,Italy,Milano,,,,45.4667971,9.1904984,2819,
30230U,Exxon Ventures(CIS)Inc,Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
50475K,Kremsmueller,Company,Services,Services;,Austria,Steinhaus Bei Wels,,,,48.1193113,14.0179378,8711,
91836H,Uzenftegazstroy,Company,Mining,Mining;Mining;,Uzbekistan,,,,,41.32373,63.9528098,1381,
87281M,TTurkish Petroleum Corporation,Company,Mining,Mining;Mining;Mining;Mining;,Turkey,,,,,38.9597594,34.9249653,1311,
23570L,Damco Energy SA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Greece,Athens,,,,37.9841493,23.7279843,4911,
61971K,Mostransgas,Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
92015P,Turk Hava Yollari Teknik AS,Company,Services,Services;Services;,Turkey,Istanbul,,,,41.0096334,28.9651646,8711,
29695V,Entropya SRL,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,,,,,42.6384261,12.674297,4911,
9A4027,Augustea Atlantic SPA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Naples,,,,40.8359336,14.2487826,4412,
28087A,Edison SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Manufacturing;Transportation, Communications, Electric, Gas, And Sanitary Services;Mining;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Mining;Mining;Mining;",Italy,Milan,,1995-09-20,,45.4667971,9.1904984,4911,
85848Q,Steirische Wasserkraft und,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Austria,"Graz, Steirmark (reg)",,1992-12-09,,,,4931,
61955W,Moscow Central Fuel Company,Company,Mining,Mining;,Russian Fed,Moscow,,1998-03-06,,55.7516335,37.6187042,1311,
71681H,Petropars Co Ltd,Company,Mining,Mining;Mining;Mining;,Iran,,,,,32.9407496,52.9471344,1311,
91657P,Tekar Teknik Arastirma Tic Ltd,Company,Services,Services;,Turkey,Ankara,,,,39.9220794,32.853758,8711,
65226P,NewTech Services,Company,Mining,Construction;Mining;,Russian Fed,Moscow,,,,55.7516335,37.6187042,1381,
83159T,Slovak Power Enterprise,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Slovakia,,,,,48.7411522,19.4528646,4911,
36716J,GASCO,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Egypt,Cairo,,2008-03-10,,30.0488185,31.2436663,4923,
45885P,Italcogim SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Milan,,,,45.4667971,9.1904984,4924,
24743W,Delta Rasmala Securities,Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;Finance, Insurance, And Real Estate;",Egypt,"Smart Village Area, Cairo",,,,,,6211,
5A6753,BETA Securities SA,Company,"Finance, Insurance, And Real Estate","Finance, Insurance, And Real Estate;",Greece,Athens,,,,37.9841493,23.7279843,6211,
01888N,NK Al'yans,Company,Mining,Mining;Mining;Mining;,Russian Fed,Moscow,,,,55.7516335,37.6187042,1311,
0E9596,Pennzoil Caspian Corp,Company,Mining,Wholesale Trade;Wholesale Trade;Mining;Manufacturing;,Turkey,,,1995-06-02,,38.9597594,34.9249653,1311,
46849C,INK,Company,Mining,Mining;Mining;Mining;,Russian Fed,Irkutsk,,,,52.2895979,104.2805843,1311,
72701M,Plan und Bau,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Austria,,,,,47.2000338,13.199959,4412,
70290N,Pastor Grupa JSC,Company,Manufacturing,Manufacturing;,Croatia,Zagreb,,,,45.8131545,15.9770298,3569,
74060T,Premuda di Societa Navigazione,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Genova,,,,44.40726,8.9338624,4412,
36731X,Gas Plus SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Mining;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Milan,,,,45.4667971,9.1904984,4925,
06983W,ZAO Bashneft-TNK,Company,Mining,Mining;Mining;Mining;,Russian Fed,,,1994-07-18,,64.6863136,97.7453061,1311,
63039C,Naphtha Israel Petroleum Oil,Company,Mining,Mining;,Israel,Jerusalem,,1990-09-11,,31.7968155,35.2137815559015,1311,
75332L,Rao-Ees,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Moscow,,,,55.7516335,37.6187042,4911,
67015H,Novoship,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Novorossiysk,,,,44.7239578,37.7690711,4412,
48251A,KM Egypt Inc(Kerr-McGee Corp),Company,Mining,Mining;,Egypt,,,1992-02-06,,26.2540493,29.2675469,1311,
96769E,Wiener Stadtwerke Beteilingung,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Finance, Insurance, And Real Estate;",Austria,Vienna,,,,48.2083537,16.3725042,4931,
28489A,Electric Power Systems(Egypt),Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Egypt,,,1993-02-20,,26.2540493,29.2675469,4911,
98639H,Atomenergoprom,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Manufacturing;Transportation, Communications, Electric, Gas, And Sanitary Services;Construction;Manufacturing;Transportation, Communications, Electric, Gas, And Sanitary Services;Services;Finance, Insurance, And Real Estate;Services;",Russian Fed,Moscow,,,,55.7516335,37.6187042,4911,
45076M,IVPC Energy,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,,,,,42.6384261,12.674297,4911,
36766T,GPB Global Resources,Company,Mining,Mining;Mining;Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
78824X,Sadra America Latina JSC,Company,Mining,Mining;Mining;Mining;,Iran,,,,,32.9407496,52.9471344,1311,
00115M,Agip SpA(ENI/Italy),Company,Mining,Mining;,Italy,Milano,,1993-01-21,,45.4667971,9.1904984,1311,
00115I,AGIP Overseas Ltd,Company,Mining,Mining;,Italy,,,,,42.6384261,12.674297,1311,
78308A,Minatom,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,,,1994-07-29,,64.6863136,97.7453061,4911,
98885T,Zaliv Shipyard(Ukraine),Company,Manufacturing,Manufacturing;,Ukraine,"Kerch, Crimea",,1992-10-22,,45.3534002,36.4538645,3731,
77616T,SNGN Romgaz SA,Company,Mining,Mining;Mining;Mining;,Romania,Medias,,1994-12-12,,46.1649111,24.3511266,1311,
60934Y,Monfrini(Montecatini),Company,Manufacturing,Manufacturing;,Italy,,,1991-03-04,,42.6384261,12.674297,2819,
62918W,NIS ad Novi Sad,Company,Mining,Mining;Mining;Mining;,Serbia,Novi Sad,,1996-06-11,,45.2551053,19.845081,1311,
4A9868,NREA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Egypt,Cairo,,,,30.0488185,31.2436663,4911,
23428L,DEM,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Construction;Transportation, Communications, Electric, Gas, And Sanitary Services;",Russian Fed,Khabarovsk,,,,48.481402,135.07694,4911,
92758E,Vinylchloride Concern,Company,Manufacturing,Manufacturing;Manufacturing;,Ukraine,Kalus,,1993-07-27,,49.028894,24.3613198,2819,
88823Y,Tirrenia di Navigazione SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Neaples,,,,,,4412,
67615M,Verbund AG,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Finance, Insurance, And Real Estate;Transportation, Communications, Electric, Gas, And Sanitary Services;",Austria,Vienna,,1998-07-29,,48.2083537,16.3725042,4911,
25768C,Donbasenergo,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;",Ukraine,Donetsk,,,,48.0158753,37.8013407,4911,
43972M,Khantymansisk-neftegazgeologiy,Company,Mining,Mining;,Russian Fed,,,,,64.6863136,97.7453061,1311,
73586P,Pro-invest,Company,Services,Services;,Macedonia,,,,,41.6171214,21.7168387,8711,
Petkim_node,Petkim Petrokimya Holding AS,Company,Manufacturing,Manufacturing;Manufacturing;Manufacturing;Manufacturing;Wholesale Trade;Manufacturing;Manufacturing;,Turkey,Izmir,,,,38.4153421,27.144474,2911,
42792P,Hera SpA,Company,"Transportation, Communications, Electric, Gas, And Sanitary Services","Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Transportation, Communications, Electric, Gas, And Sanitary Services;Public Administration;Transportation, Communications, Electric, Gas, And Sanitary Services;",Italy,Bologna,,,,44.4936714,11.3430347,4939,
89531N,Trevi Group,Company,Services,Services;,Italy,,,,,42.6384261,12.674297,8711,
29182H,En & En,Company,Public Administration,Public Administration;Public Administration;,Italy,,,2007-11-11,,42.6384261,12.674297,9631,
89286H,Tracer Iran Trade & Finance,Company,Mining,Mining;,Iran,,,,,32.9407496,52.9471344,1311,
98840F,Yuganskneftegaz,Company,Mining,Mining;,Russian Fed,West Siberia,,1994-09-22,,55.7587019,37.5864705,1311,
48693R,Kazakhstan Engineering JSC,Company,Services,"Services;Finance, Insurance, And Real Estate;",Kazakhstan,Astana,,,,51.15092055,71.4388595154859,8711,
28232E,Kahromika,Company,Services,Services;,Egypt,Giza,,,,30.0170059,31.2134513,8711,
04961W,SPbAEP,Company,Services,Services;Services;,Russian Fed,Saint Petersburg,,1994-07-29,,59.9393657,30.3153628,8711,
